id,title,average_rating,std_rating
wJaCsnT9UE,Sharpness-diversity tradeoff: improving flat ensembles with SharpBalance,5.75,0.4330127018922193
wJAF8TGVUG,S-MolSearch: 3D Semi-supervised Contrastive Learning for Bioactive Molecule Search,6.25,0.4330127018922193
wIE991zhXH,Bandits with Preference Feedback: A Stackelberg Game Perspective,6.5,0.5
wHFaAH3E8z,FasMe: Fast and Sample-efficient Meta Estimator for Precision Matrix Learning in Small Sample Settings,6.333333333333333,0.4714045207910317
wH36UKML4x,Trained Models Tell Us How to Make Them Robust to Spurious Correlation without Group Annotation,5.666666666666667,0.4714045207910317
wDDvJzvvBR,Learning Spatially-Aware Language and Audio Embeddings,6.5,0.5
wBtmN8SZ2B,Learning Structured Representations with Hyperbolic Embeddings,5.25,0.4330127018922193
wAqdvcK1Fv,Energy-Based Modelling for Discrete and Mixed Data via Heat Equations on Structured Spaces,6.0,0.0
w6q46IslSR,Training Dynamics of Transformers to Recognize Word Co-occurrence via Gradient Flow Analysis,5.666666666666667,0.4714045207910317
w67vRHZF13,Unified Generative and Discriminative Training for Multi-modal Large Language Models,5.666666666666667,0.4714045207910317
vx4NgdyyVG,Revive Re-weighting in Imbalanced Learning by Density Ratio Estimation,6.0,0.0
vtRotUd539,Average gradient outer product as a mechanism for deep neural collapse,5.75,0.4330127018922193
vpEq2bzsS0,MoTE: Reconciling Generalization with Specialization for Visual-Language to Video Knowledge Transfer,6.0,0.0
vU512K8vrR,Unveiling LoRA Intrinsic Ranks via Salience Analysis,5.333333333333333,0.4714045207910317
vJSNsSFO95,Flaws can be Applause: Unleashing Potential of Segmenting Ambiguous Objects in SAM,5.25,0.4330127018922193
vJMMdFfL0A,The Benefits of Balance: From Information Projections to Variance Reduction,5.333333333333333,0.4714045207910317
vI1WqFn15v,Gradient Cuff: Detecting Jailbreak Attacks on Large Language Models by Exploring Refusal Loss Landscapes,5.25,0.4330127018922193
vBxeeH1X4y,2D-OOB: Attributing Data Contribution Through Joint Valuation Framework,5.5,0.5
vBlzen37i0,Optimal deep learning of holomorphic operators between Banach spaces,7.666666666666667,0.4714045207910317
vBGMbFgvsX,Going Beyond Heuristics by Imposing Policy Improvement as a Constraint,6.666666666666667,0.4714045207910317
vA4s3kN4QE,LG-VQ: Language-Guided Codebook Learning,5.5,0.5
v7vYVvmfru,An Accelerated Algorithm for Stochastic Bilevel Optimization under Unbounded Smoothness,5.75,0.4330127018922193
v1kpc060aC,Weight for Robustness: A Comprehensive Approach towards Optimal Fault-Tolerant Asynchronous ML,6.2,0.3999999999999999
uzIWqRzjEP,Learning to Edit Visual Programs with Self-Supervision,5.666666666666667,0.4714045207910317
uwSaDHLlYc,Diversity-Driven Synthesis: Enhancing Dataset Distillation through Directed Weight Adjustment,6.0,0.0
uuQQwrjMzb,Adaptive Labeling for Efficient Out-of-distribution Model Evaluation,5.75,0.4330127018922193
uqxSLoCw3K,Mixture of Demonstrations for In-Context Learning,5.5,0.5
up0qqbdeQu,Class Concept Representation from Contextual Texts for Training-Free Multi-Label Recognition,4.75,0.4330127018922193
ujwIlTNrAP,AlterMOMA: Fusion Redundancy Pruning for Camera-LiDAR Fusion Models with Alternative Modality Masking,6.666666666666667,0.4714045207910317
ujE83r50tR,Octopus: A Multi-modal LLM with Parallel Recognition and Sequential Understanding,5.5,0.5
ugqx9tgyum,Incorporating Test-Time Optimization into Training with Dual Networks for Human Mesh Recovery,5.5,0.5
ugXKInqDCC,AdaFlow: Imitation Learning with Variance-Adaptive Flow-Based Policies,6.25,0.4330127018922193
ufPPf9ghzP,A Neural Network Approach for Efficiently Answering Most Probable Explanation Queries in Probabilistic Models,6.666666666666667,0.4714045207910317
ufKBRvYxtp,Sample-Efficient Agnostic Boosting,6.4,0.4898979485566356
udTwwF7tks,Iteratively Refined Early Interaction Alignment for Subgraph Matching based Graph Retrieval,6.25,0.4330127018922193
ucxQrked0d,Making Offline RL Online: Collaborative World Models for Offline Visual Reinforcement Learning,5.75,0.4330127018922193
ucXUtMPWhv,ElasTST: Towards Robust Varied-Horizon Forecasting with Elastic Time-Series Transformer,5.0,0.0
uatPOPWzzU,Unifying Homophily and Heterophily for Spectral Graph Neural Networks via Triple Filter Ensembles,5.666666666666667,0.4714045207910317
uaNZvF1VFe,Efficient Sign-Based Optimization: Accelerating Convergence via Variance Reduction,6.75,0.4330127018922193
uXJlgkWdcI,PACE: Pacing Operator Learning to Accurate Optical Field Simulation for Complicated Photonic Devices,6.25,0.4330127018922193
uSKzEaj9zJ,Nonlocal Attention Operator: Materializing Hidden Knowledge Towards Interpretable Physics Discovery,7.0,0.0
uM3rQ14iex,Partial Structure Discovery is Sufficient for No-regret Learning in Causal Bandits,6.666666666666667,0.4714045207910317
uCZI8gSfD4,Training Compute-Optimal Protein Language Models,6.75,0.4330127018922193
u9ShP64FJV,Protecting Your LLMs with Information Bottleneck,6.5,0.5
u7okTt4ZyE,Taming Diffusion Prior for Image Super-Resolution with Domain Shift SDEs,5.5,0.5
u6XxyuD3Ro,Online Convex Optimisation: The Optimal Switching Regret for all Segmentations Simultaneously,6.5,0.5
tyPcIETPWM,Conditional Outcome Equivalence: A Quantile Alternative to CATE,6.0,0.0
twYE75Mnkt,Derandomizing Multi-Distribution Learning,6.5,0.5
tvQ3XCKWbB,Enriching Disentanglement: From Logical Definitions to Quantitative Metrics,5.25,0.4330127018922193
ttUXtV2YrA,Revisiting the Integration of Convolution and Attention for Vision Backbone,4.666666666666667,0.4714045207910317
tsIKrvexBd,Leveraging Tumor Heterogeneity: Heterogeneous Graph Representation Learning for Cancer Survival Prediction in Whole Slide Images,5.0,0.0
tmQH8prqLc,Adaptive Variance Reduction for Stochastic Optimization under Weaker Assumptions,6.75,0.4330127018922193
tj8nsfxi5r,From News to Forecast: Integrating Event Analysis in LLM-Based Time Series Forecasting with Reflection,6.0,0.0
tb1MlJCY5g,KALM: Knowledgeable Agents by Offline Reinforcement Learning from Large Language Model Rollouts,5.5,0.5
tVConYid20,FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision,7.5,0.5
tUpcRQNvVM,Deep Submodular Peripteral Networks,6.75,0.4330127018922193
tRRWoa9e80,Token Merging for Training-Free Semantic Binding in Text-to-Image Synthesis,6.25,0.4330127018922193
tPdJ2qHkOB,"Toward Self-Improvement of LLMs via Imagination, Searching, and Criticizing",5.75,0.4330127018922193
tLWoxftJVh,Consistency Purification: Effective and Efficient Diffusion Purification towards Certified Robustness,5.0,0.0
tKuLgnDWWN,SILENCE: Protecting privacy in offloaded speech understanding on resource-constrained devices,5.25,0.4330127018922193
tJGX7tpGO8,What Matters in Graph Class Incremental Learning? An Information Preservation Perspective,5.75,0.4330127018922193
tGDUDKirAy,Verified Safe Reinforcement Learning  for Neural Network Dynamic Models,6.5,0.5
tEEpVPDaRf,Identity Decoupling for Multi-Subject Personalization of Text-to-Image Models,5.75,0.4330127018922193
tBRNC6YemY,Gorilla: Large Language Model Connected with Massive APIs,6.25,0.4330127018922193
tAlMAcqK9s,Optimal Algorithms for Augmented Testing of Discrete Distributions,6.75,0.4330127018922193
t9gNEhreht,SELMA: Learning and Merging Skill-Specific Text-to-Image Experts with Auto-Generated Data,6.25,0.4330127018922193
t8iosEWoyd,Stochastic contextual bandits with graph feedback: from independence number to MAS number,5.8,0.3999999999999999
t8ch1OCvHh,Mitigating Quantization Errors Due to Activation Spikes in GLU-Based LLMs,5.0,0.0
t7euV5dl5M,Approximation-Aware Bayesian Optimization,7.25,0.4330127018922193
suYAAOI5bd,On the Expressive Power of Tree-Structured Probabilistic Circuits,6.333333333333333,0.4714045207910317
soUXmwL5aK,Interpretable Generalized Additive Models for Datasets with Missing Values,5.4,0.4898979485566356
snxWD0Q4EI,The Iterative Optimal Brain Surgeon: Faster Sparse Recovery by Leveraging Second-Order Information,6.5,0.5
sntv8Ac3U2,Adapting Diffusion Models for Improved Prompt Compliance and Controllable Image Synthesis,5.25,0.4330127018922193
skeopn3q5Y,SfPUEL: Shape from Polarization under Unknown Environment Light,6.0,0.0
siPdcro6uD,OneRef:  Unified One-tower Expression Grounding and Segmentation with Mask Referring Modeling,5.333333333333333,0.4714045207910317
sgVOjDqUMT,MiniCache: KV Cache Compression in Depth Dimension for Large Language Models,6.5,0.5
sfPxUqzdPI,Multi-scale Consistency for Robust 3D Registration via Hierarchical Sinkhorn Tree,5.5,0.5
seYXqfGT0q,Prototypical Hash Encoding for On-the-Fly Fine-Grained Category Discovery,5.5,0.5
seAuMedrm5,Aligner-Encoders: Self-Attention Transformers Can Be Self-Transducers,7.0,0.0
satH8Evs2y,Beware of Road Markings: A New Adversarial Patch Attack to Monocular Depth Estimation,5.75,0.4330127018922193
sKCKPr8cRL,Scaling Laws with Vocabulary: Larger Models Deserve Larger Vocabularies,6.333333333333333,0.4714045207910317
sGvZyV2iqN,HairFastGAN: Realistic and Robust Hair Transfer with a Fast Encoder-Based Approach,6.333333333333333,0.4714045207910317
sEpSxteEKJ,Almost-Linear RNNs Yield Highly Interpretable Symbolic Codes in Dynamical Systems Reconstruction,7.333333333333333,0.4714045207910317
sABwo1ZTFi,Generalizablity of Memorization Neural Network,6.5,0.5
rzvVm0LsyK,ADOPT: Modified Adam Can Converge with Any $\beta_2$ with the Optimal Rate,5.5,0.5
rtz4df9IF1,Optimal Parallelization of Boosting,7.333333333333333,0.4714045207910317
rpZWSDjc4N,FFAM: Feature Factorization Activation Map for Explanation of 3D Detectors,5.0,0.0
rniiAVjHi5,"Universality of AdaGrad Stepsizes for Stochastic Optimization: Inexact Oracle, Acceleration and Variance Reduction",5.5,0.5
rle9X7DQuH,OwMatch: Conditional Self-Labeling with Consistency for Open-World Semi-Supervised Learning,5.25,0.4330127018922193
rk2L9YGDi2,Sequoia: Scalable and Robust Speculative Decoding,6.5,0.5
rjSPDVdUaw,Moving Off-the-Grid: Scene-Grounded Video Representations,6.25,0.4330127018922193
recsheQ7e8,Aligning to Thousands of Preferences via System Message Generalization,5.5,0.5
rYjYwuM6yH,"3-in-1: 2D Rotary Adaptation for Efficient Finetuning, Efficient Batching and Composability",5.75,0.4330127018922193
rVSc3HIZS4,Multi-turn Reinforcement Learning with Preference Human Feedback,5.25,0.4330127018922193
rTxCIWsfsD,Uncertainty-based Offline Variational Bayesian Reinforcement Learning for Robustness under Diverse Data Corruptions,6.25,0.4330127018922193
rPKCrzdqJx,Regret Minimization in Stackelberg Games with Side Information,5.75,0.4330127018922193
rL7OtNsD9a,Episodic Future Thinking Mechanism for Multi-agent Reinforcement Learning,5.8,0.3999999999999999
rI80PHlnFm,Model Based Inference of Synaptic Plasticity Rules,7.0,0.0
rCnZrFikX6,Neural Persistence Dynamics,5.5,0.5
rC0OM4Jm4v,GeNIe: Generative Hard Negative Images Through Diffusion,6.25,0.4330127018922193
r8M9SfYMDi,Dataset Decomposition: Faster LLM Training with Variable Sequence Length Curriculum,5.25,0.4330127018922193
r5nev2SHtJ,From Causal to Concept-Based Representation Learning,6.25,0.4330127018922193
qzwAG8qxI1,Bridging OOD Detection and Generalization: A Graph-Theoretic View,5.75,0.4330127018922193
qp5VbGTaM0,On Softmax Direct Preference Optimization for Recommendation,4.75,0.4330127018922193
qmoVQbwmCY,Identifiable Object-Centric Representation Learning via Probabilistic Slot Attention,6.0,0.0
qf2uZAdy1N,Reinforcement Learning Under Latent Dynamics: Toward Statistical and Algorithmic Modularity,6.666666666666667,0.4714045207910317
qd8blc0o0F,GRANOLA: Adaptive Normalization for Graph Neural Networks,5.75,0.4330127018922193
qamfjyhPeg,Protected Test-Time Adaptation via Online Entropy Matching: A Betting Approach,5.333333333333333,0.4714045207910317
qaRT6QTIqJ,The Evolution of Statistical Induction Heads: In-Context Learning Markov Chains,5.5,0.5
qZSwlcLMCS,Kaleido Diffusion: Improving Conditional Diffusion Models with Autoregressive Latent Modeling,6.25,0.4330127018922193
qWi6ESgBjB,Prune and Repaint: Content-Aware Image Retargeting for any Ratio,6.5,0.5
qTypwXvNJa,Geodesic Optimization for Predictive Shift Adaptation on EEG data,7.5,0.5
qLnXPVvwLx,Prism: A Framework for Decoupling and Assessing the Capabilities of VLMs,6.666666666666667,0.4714045207910317
qK4iS49KDm,Neural network learns low-dimensional polynomials with SGD near the information-theoretic limit,6.5,0.5
qInb7EUmxz,Persistence Homology Distillation for Semi-supervised Continual Learning,5.0,0.0
qDuqp1nZZ6,Differentially Private Equivalence Testing for Continuous Distributions and Applications,6.25,0.4330127018922193
qDfPSWXSLt,Spec-Gaussian: Anisotropic View-Dependent Appearance for 3D Gaussian Splatting,5.75,0.4330127018922193
qAP6RyYIJc,Stealth edits to large language models,6.5,0.5
pwRVGRWtGg,Apathetic or Empathetic? Evaluating LLMs' Emotional Alignments with Humans,5.0,0.0
pwLdvYIMrF,Train-Attention: Meta-Learning Where to Focus in Continual Knowledge Learning,5.75,0.4330127018922193
pqi4vqBYXW,Hallo3D: Multi-Modal Hallucination Detection and Mitigation for Consistent 3D Content Generation,5.666666666666667,0.4714045207910317
pqD7ckR8AF,SuperDeepFool: a new fast and accurate minimal adversarial attack,6.25,0.4330127018922193
poE54GOq2l,SnapKV: LLM Knows What You are Looking for Before Generation,6.333333333333333,0.4714045207910317
pnmUiVAGnv,CAT: Coordinating Anatomical-Textual Prompts for Multi-Organ and Tumor Segmentation,5.333333333333333,0.4714045207910317
pjD08dtAh0,HumanVLA: Towards Vision-Language Directed Object Rearrangement by Physical Humanoid,6.0,0.0
pebP89l4v6,Sharing Key Semantics in Transformer Makes Efficient Image Restoration,6.0,0.0
pU0z2sNM1M,Causal Dependence Plots,6.0,0.0
pR37AmwbOt,Leveraging Catastrophic Forgetting to Develop Safe Diffusion Models against Malicious Finetuning,6.25,0.4330127018922193
pPeXYByHNd,MSAGPT: Neural Prompting Protein Structure Prediction via MSA Generative Pre-Training,7.0,0.0
pMJFaBzoG3,OT4P: Unlocking Effective Orthogonal Group Path for Permutation Relaxation,6.0,0.0
pJlFURyTG5,Scalable Constrained Policy Optimization for Safe Multi-agent Reinforcement Learning,6.333333333333333,0.4714045207910317
pGeAcYhnN5,Speculative Decoding with CTC-based Draft Model for LLM Inference Acceleration,5.666666666666667,0.4714045207910317
pGR5X4e1gy,Learning on Large Graphs using Intersecting Communities,5.5,0.5
p54CYwdjVP,A Globally Optimal Portfolio for m-Sparse Sharpe Ratio Maximization,5.25,0.4330127018922193
p50Dyqk0GX,Dual Risk Minimization: Towards Next-Level Robustness in Fine-tuning Zero-Shot Models,5.5,0.5
p3nPHMpx04,A Surprisingly Simple Approach to Generalized Few-Shot Semantic Segmentation,5.666666666666667,0.4714045207910317
p0BBKhD5aI,Infinite Limits of Multi-head Transformer Dynamics,6.5,0.5
oyiBLfNJvY,Exploration by Learning Diverse Skills through Successor State Representations,6.75,0.4330127018922193
owHj0G15cd,Direct Preference-Based Evolutionary Multi-Objective Optimization with Dueling Bandits,5.5,0.5
otxOtsWCMb,From an Image to a Scene: Learning to Imagine the World from a Million 360° Videos,6.5,0.5
opdiIAHfBr,AlignedCut: Visual Concepts Discovery on Brain-Guided Universal Feature Space,3.75,0.4330127018922193
omyzrkacme,Learning to Mitigate Externalities: the Coase Theorem with Hindsight Rationality,6.666666666666667,0.4714045207910317
ojIhvhQBAQ,Efficient Discrepancy Testing for Learning with Distribution Shift,6.6,0.4898979485566356
ohi00YhT3T,Neuro-Vision to Language: Enhancing Brain Recording-based Visual Reconstruction and Language Interaction,6.0,0.0
ogaeChzbKu,RAW: A Robust and Agile Plug-and-Play Watermark Framework for AI-Generated Images with Provable Guarantees,5.0,0.0
ofjTu2ktxO,Carrot and Stick: Eliciting Comparison Data and Beyond,6.333333333333333,0.4714045207910317
oXHyYHp4Zb,SparseLLM: Towards Global Pruning of Pre-trained Language Models,5.0,0.0
oUXiNX5KRm,Universal Physics Transformers: A Framework For Efficiently Scaling Neural Operators,6.6,0.4898979485566356
oPFjhl6DpR,Enhancing Efficiency of Safe Reinforcement Learning via Sample Manipulation,5.5,0.5
oLoqHRbXYE,Self-Taught Recognizer: Toward Unsupervised Adaptation for Speech Foundation Models,6.25,0.4330127018922193
oBvaZJ1C71,GAVEL: Generating Games via Evolution and Language Models,5.25,0.4330127018922193
nw9JmfL99s,Nonlinear dynamics of localization in neural receptive fields,7.333333333333333,0.4714045207910317
nvn80cscVm,Diff-eRank: A Novel Rank-Based Metric for Evaluating Large Language Models,5.25,0.4330127018922193
nv2Qt5cj1a,Membership Inference Attacks against Large Vision-Language Models,5.5,0.5
nu2Sqrsnr7,Compute-Optimal Solutions for Acoustic Wave Equation Using Hard-Constraint PINNs,2.75,0.4330127018922193
nrgyOGU7ZP,SS1: Accelerating Inference with Fast and Expressive Sketch Structured Transform,5.6,0.4898979485566356
nqWaya7hiX,Wings: Learning Multimodal LLMs without Text-only Forgetting,5.75,0.4330127018922193
nmUkwoOHFO,The Representation Landscape of Few-Shot Learning and Fine-Tuning in Large Language Models,5.666666666666667,0.4714045207910317
nkHEl4n0JU,Visual Fourier Prompt Tuning,6.333333333333333,0.4714045207910317
njwYBFau8E,DistrictNet: Decision-aware learning for geographical districting,5.75,0.4330127018922193
nfC1OA6NeE,SDEs for Adaptive Methods: The Role of Noise,6.333333333333333,0.4714045207910317
nd8Q4a8aWl,A Geometric View of Data Complexity: Efficient Local Intrinsic Dimension Estimation with Diffusion Models,6.75,0.4330127018922193
nZB1FpXUU6,Implicit Curriculum in Procgen Made Explicit,6.333333333333333,0.4714045207910317
nY0BrZdqLt,Time-Reversal Provides Unsupervised Feedback to LLMs,7.333333333333333,0.4714045207910317
nRRJsDahEg,"Towards a ""Universal Translator"" for Neural Dynamics at Single-Cell, Single-Spike Resolution",6.0,0.0
nQl8EjyMzh,On conditional diffusion models for PDE simulations,6.6,0.4898979485566356
nMFVdphOc9,Rule Based Learning with Dynamic (Graph) Neural Networks,3.25,0.4330127018922193
nLSLbJgL7f,To Err Like Human: Affective Bias-Inspired Measures for Visual Emotion Recognition Evaluation,4.75,0.4330127018922193
nLQeE8QGGe,Active learning of neural population dynamics using two-photon holographic optogenetics,6.333333333333333,0.4714045207910317
nJvkQSu9Z5,Shared Autonomy with IDA: Interventional Diffusion Assistance,6.0,0.0
nExI4FuKWD,FineCLIP: Self-distilled Region-based CLIP for Better Fine-grained Understanding,5.0,0.0
nEqU0iCa0s,Self-Distilled Depth Refinement with Noisy Poisson Fusion,5.333333333333333,0.4714045207910317
nBrnfYeKf9,Rad-NeRF: Ray-decoupled Training of Neural Radiance Field,5.5,0.5
nBOdYBptWW,UniTS: A Unified Multi-Task Time Series Model,5.75,0.4330127018922193
nAnEStxyfy,Generating Highly Designable Proteins with Geometric Algebra Flow Matching,6.25,0.4330127018922193
n5lLSskwtu,Evidential Mixture Machines: Deciphering Multi-Label Correlations for Active Learning Sensitivity,5.25,0.4330127018922193
n0arS0DDot,BLAST: Block-Level Adaptive Structured Matrices for Efficient Deep Neural Network Inference,4.333333333333333,0.4714045207910317
n01yLUy7Mj,Interpreting and Analysing CLIP's Zero-Shot Image Classification via Mutual Knowledge,5.666666666666667,0.4714045207910317
mtyy3Myyhz,S2HPruner: Soft-to-Hard Distillation Bridges the Discretization Gap in Pruning,5.666666666666667,0.4714045207910317
mtOPyMkSRk,A Novel Unified Architecture for Low-Shot Counting by Detection and Segmentation,5.333333333333333,0.4714045207910317
